,loss_best,accuracy_best,data.nb_data,data.key,model.emb_dim,model.nb_layers,model.block.nb_heads,nb_params
399,1.8515429189847055e-08,1.0,256,qa,40,2,2,72200
400,1.6995807428088483e-08,1.0,256,qa,44,2,2,85052
401,1.4972394879464446e-08,1.0,256,qa,48,2,2,98928
402,1.4514712098900873e-08,1.0,256,qa,52,2,2,113828
403,1.2127407522655176e-08,1.0,256,qa,56,2,2,129752
404,1.1408340938601214e-08,1.0,256,qa,60,2,2,146700
405,1.0863510979675084e-08,1.0,256,qa,64,2,2,164672
406,1.0817924334105555e-08,1.0,256,qa,68,2,2,183668
407,9.107714582512472e-09,1.0,256,qa,72,2,2,203688
408,7.81742759414783e-09,1.0,256,qa,76,2,2,224732
409,1.0056966814886437e-08,1.0,256,qa,80,2,2,246800
410,8.0182118722405e-09,1.0,256,qa,88,2,2,294008
411,7.856498562830438e-09,1.0,256,qa,96,2,2,345312
412,7.040440674899173e-09,1.0,256,qa,104,2,2,400712
413,7.078624353340501e-09,1.0,256,qa,112,2,2,460208
414,6.909548933009546e-09,1.0,256,qa,120,2,2,523800
415,6.913349448467443e-09,1.0,256,qa,128,2,2,591488
416,1.2360742092132568,0.0,512,qatool,4,2,2,2612
417,0.5053829550743103,0.00048828125,512,qatool,8,2,2,6248
418,0.3052431643009186,0.00439453125,512,qatool,12,2,2,10908
419,0.14775913953781128,0.0205078125,512,qatool,16,2,2,16592
420,4.579342930810526e-05,1.0,512,qatool,20,2,2,23300
421,0.0031431152019649744,0.9580078125,512,qatool,24,2,2,31032
422,1.3393036169873085e-05,1.0,512,qatool,28,2,2,39788
423,2.161091572361329e-07,1.0,512,qatool,32,2,2,49568
424,1.2705791974099157e-08,1.0,512,qatool,36,2,2,60372
425,1.2459018705612834e-08,1.0,512,qatool,40,2,2,72200
426,1.1425191459579764e-08,1.0,512,qatool,44,2,2,85052
427,8.764724945820035e-09,1.0,512,qatool,48,2,2,98928
428,4.893786709203596e-09,1.0,512,qatool,52,2,2,113828
429,3.4346243626970363e-09,1.0,512,qatool,56,2,2,129752
430,5.542528658253332e-09,1.0,512,qatool,60,2,2,146700
431,5.255490265199114e-09,1.0,512,qatool,64,2,2,164672
432,3.0270874695759176e-09,1.0,512,qatool,68,2,2,183668
433,3.1679252554539516e-09,1.0,512,qatool,72,2,2,203688
434,4.507101358797172e-09,1.0,512,qatool,76,2,2,224732
435,2.6612370085388193e-09,1.0,512,qatool,80,2,2,246800
436,4.454393742747698e-09,1.0,512,qatool,88,2,2,294008
437,1.5883379056447211e-09,1.0,512,qatool,96,2,2,345312
438,2.1373331993146394e-09,1.0,512,qatool,104,2,2,400712
439,1.3229143336346283e-09,1.0,512,qatool,112,2,2,460208
440,2.167793278218255e-09,1.0,512,qatool,120,2,2,523800
441,2.21949281176137e-09,1.0,512,qatool,128,2,2,591488
442,1.5527288913726807,0.0234375,512,qa,4,2,2,2612
443,0.9206498861312866,0.04296875,512,qa,8,2,2,6248
444,0.45499271154403687,0.041015625,512,qa,12,2,2,10908
445,0.13627281785011292,0.0625,512,qa,16,2,2,16592
446,0.05453038960695267,0.38427734375,512,qa,20,2,2,23300
447,0.016914308071136475,0.90576171875,512,qa,24,2,2,31032
448,2.552334262873046e-05,1.0,512,qa,28,2,2,39788
449,2.355722017455264e-06,1.0,512,qa,32,2,2,49568
450,1.1252339504608244e-07,1.0,512,qa,36,2,2,60372
451,3.1689538104728854e-08,1.0,512,qa,40,2,2,72200
452,2.6350972959221508e-08,1.0,512,qa,44,2,2,85052
453,1.59527733245568e-08,1.0,512,qa,48,2,2,98928
454,1.6023314231006225e-08,1.0,512,qa,52,2,2,113828
455,1.1875059158228396e-08,1.0,512,qa,56,2,2,129752
456,1.1241282571461397e-08,1.0,512,qa,60,2,2,146700
457,1.0128208494109003e-08,1.0,512,qa,64,2,2,164672
458,1.129846616265695e-08,1.0,512,qa,68,2,2,183668
459,9.272122625247903e-09,1.0,512,qa,72,2,2,203688
460,8.126129102947743e-09,1.0,512,qa,76,2,2,224732
461,8.717506716493517e-09,1.0,512,qa,80,2,2,246800
462,8.616249047577185e-09,1.0,512,qa,88,2,2,294008
463,5.816364723187917e-09,1.0,512,qa,96,2,2,345312
464,6.439534239177647e-09,1.0,512,qa,104,2,2,400712
465,6.481890579834726e-09,1.0,512,qa,112,2,2,460208
466,6.686085463059044e-09,1.0,512,qa,120,2,2,523800
467,6.31503782599907e-09,1.0,512,qa,128,2,2,591488
468,1.1868970394134521,0.0,1024,qatool,4,2,2,2612
469,0.5001722574234009,0.004150390625,1024,qatool,8,2,2,6248
470,0.348178505897522,0.00048828125,1024,qatool,12,2,2,10908
471,0.2019311785697937,0.0078125,1024,qatool,16,2,2,16592
472,1.9421753094661653e-08,1.0,1024,qatool,20,2,2,23300
473,0.008333672769367695,0.763671875,1024,qatool,24,2,2,31032
474,1.5165345757850446e-05,1.0,1024,qatool,28,2,2,39788
475,9.208206392941065e-06,1.0,1024,qatool,32,2,2,49568
476,6.236572591689082e-09,1.0,1024,qatool,36,2,2,60372
477,1.075251443438674e-08,1.0,1024,qatool,40,2,2,72200
478,1.250775127914494e-08,0.459228515625,1024,qatool,44,2,2,85052
479,8.794760475439034e-09,1.0,1024,qatool,48,2,2,98928
480,5.6839892792481805e-09,1.0,1024,qatool,52,2,2,113828
481,6.190096879521434e-09,1.0,1024,qatool,56,2,2,129752
482,5.038463868345389e-09,1.0,1024,qatool,60,2,2,146700
483,3.876361009957918e-09,1.0,1024,qatool,64,2,2,164672
484,5.181616025140556e-09,1.0,1024,qatool,68,2,2,183668
485,4.007517873105826e-09,1.0,1024,qatool,72,2,2,203688
486,2.6401454356062004e-09,1.0,1024,qatool,76,2,2,224732
487,3.842973050893761e-09,1.0,1024,qatool,80,2,2,246800
488,2.6410980069613288e-09,1.0,1024,qatool,88,2,2,294008
489,2.4362620809625923e-09,1.0,1024,qatool,96,2,2,345312
490,2.319845204823423e-09,1.0,1024,qatool,104,2,2,400712
491,2.342959826151514e-09,1.0,1024,qatool,112,2,2,460208
492,2.195217119194126e-09,1.0,1024,qatool,120,2,2,523800
493,2.1825252716212162e-09,1.0,1024,qatool,128,2,2,591488
494,1.5983740091323853,0.00439453125,1024,qa,4,2,2,2612
495,0.9296884536743164,0.0361328125,1024,qa,8,2,2,6248
496,0.4444034993648529,0.036865234375,1024,qa,12,2,2,10908
497,0.1248844787478447,0.052490234375,1024,qa,16,2,2,16592
498,0.10614825040102005,0.099853515625,1024,qa,20,2,2,23300
499,0.05068201944231987,0.50927734375,1024,qa,24,2,2,31032
500,0.0033412701450288296,0.998046875,1024,qa,28,2,2,39788
501,0.0004193300846964121,1.0,1024,qa,32,2,2,49568
502,2.3097705707186833e-05,1.0,1024,qa,36,2,2,60372
503,1.6893119436645065e-06,1.0,1024,qa,40,2,2,72200
504,1.9269798201548838e-08,0.350341796875,1024,qa,44,2,2,85052
505,8.310975374570262e-08,1.0,1024,qa,48,2,2,98928
506,3.715715024554811e-08,1.0,1024,qa,52,2,2,113828
507,1.8485064146034347e-08,1.0,1024,qa,56,2,2,129752
508,1.4643399381952804e-08,1.0,1024,qa,60,2,2,146700
509,1.2902344082021955e-08,1.0,1024,qa,64,2,2,164672
510,1.4975391593452514e-08,1.0,1024,qa,68,2,2,183668
511,1.1020849122189702e-08,1.0,1024,qa,72,2,2,203688
512,9.876684359255705e-09,1.0,1024,qa,76,2,2,224732
513,8.986664745691542e-09,1.0,1024,qa,80,2,2,246800
514,8.821744224007944e-09,1.0,1024,qa,88,2,2,294008
515,7.299587601039548e-09,1.0,1024,qa,96,2,2,345312
516,7.63308261042539e-09,1.0,1024,qa,104,2,2,400712
517,7.586515415880513e-09,1.0,1024,qa,112,2,2,460208
518,6.947162400905427e-09,1.0,1024,qa,120,2,2,523800
519,6.436121857689159e-09,1.0,1024,qa,128,2,2,591488
520,1.1653118133544922,0.0,2048,qatool,4,2,2,2612
521,0.5276671648025513,0.0,2048,qatool,8,2,2,6248
522,0.3209916949272156,0.0045166015625,2048,qatool,12,2,2,10908
523,0.20674359798431396,0.00830078125,2048,qatool,16,2,2,16592
524,1.2628425416494338e-08,0.9998779296875,2048,qatool,20,2,2,23300
525,0.000724365352652967,0.99658203125,2048,qatool,24,2,2,31032
526,1.1889333073611397e-08,0.9998779296875,2048,qatool,28,2,2,39788
527,9.53904866207722e-09,0.9998779296875,2048,qatool,32,2,2,49568
528,8.86449225134811e-09,0.9998779296875,2048,qatool,36,2,2,60372
529,9.934106870446158e-09,0.9998779296875,2048,qatool,40,2,2,72200
530,1.1188855175703338e-08,0.9998779296875,2048,qatool,44,2,2,85052
531,5.928314728009809e-09,0.9998779296875,2048,qatool,48,2,2,98928
532,5.495531585353319e-09,0.9998779296875,2048,qatool,52,2,2,113828
533,3.973212425734118e-09,0.9998779296875,2048,qatool,56,2,2,129752
534,4.275100273787302e-09,0.9998779296875,2048,qatool,60,2,2,146700
535,4.660022590030621e-09,0.9998779296875,2048,qatool,64,2,2,164672
536,2.3750459376969957e-09,0.9998779296875,2048,qatool,68,2,2,183668
537,4.898133454389608e-09,0.9998779296875,2048,qatool,72,2,2,203688
538,3.0719780053090062e-09,0.9998779296875,2048,qatool,76,2,2,224732
539,3.883724009057232e-09,0.9998779296875,2048,qatool,80,2,2,246800
540,2.4380797380985086e-09,0.9998779296875,2048,qatool,88,2,2,294008
541,1.165892271615121e-09,0.9998779296875,2048,qatool,96,2,2,345312
542,2.276822064217754e-09,0.9998779296875,2048,qatool,104,2,2,400712
543,1.6098140598330701e-09,0.9998779296875,2048,qatool,112,2,2,460208
544,1.6571229943806998e-09,0.9998779296875,2048,qatool,120,2,2,523800
545,1.2406250471386215e-09,0.9998779296875,2048,qatool,128,2,2,591488
546,1.5381863117218018,0.0299072265625,2048,qa,4,2,2,2612
547,0.8645194172859192,0.0333251953125,2048,qa,8,2,2,6248
548,0.3632294833660126,0.03369140625,2048,qa,12,2,2,10908
549,0.12482770532369614,0.04296875,2048,qa,16,2,2,16592
550,0.12010347098112106,0.054443359375,2048,qa,20,2,2,23300
551,0.10468762367963791,0.09326171875,2048,qa,24,2,2,31032
552,0.07124881446361542,0.2340087890625,2048,qa,28,2,2,39788
553,0.03956025838851929,0.54052734375,2048,qa,32,2,2,49568
554,0.010103690437972546,0.92578125,2048,qa,36,2,2,60372
555,0.001010380918160081,0.99951171875,2048,qa,40,2,2,72200
556,6.285517156356946e-05,1.0,2048,qa,44,2,2,85052
557,1.1251086107222363e-05,1.0,2048,qa,48,2,2,98928
558,4.028364855912514e-06,1.0,2048,qa,52,2,2,113828
559,4.270717681720271e-07,1.0,2048,qa,56,2,2,129752
560,1.793058430621386e-07,1.0,2048,qa,60,2,2,146700
561,1.0430805019723266e-07,1.0,2048,qa,64,2,2,164672
562,7.598065820957345e-08,1.0,2048,qa,68,2,2,183668
563,3.28298774832092e-08,1.0,2048,qa,72,2,2,203688
564,2.7291031656773157e-08,1.0,2048,qa,76,2,2,224732
565,1.735177335149274e-08,1.0,2048,qa,80,2,2,246800
566,1.3316473257418693e-08,1.0,2048,qa,88,2,2,294008
567,1.1338404881655606e-08,1.0,2048,qa,96,2,2,345312
568,9.8476133914005e-09,1.0,2048,qa,104,2,2,400712
569,6.248352946158775e-09,0.2091064453125,2048,qa,112,2,2,460208
570,8.643962878807088e-09,1.0,2048,qa,120,2,2,523800
571,7.78689113190012e-09,1.0,2048,qa,128,2,2,591488
572,1.2513726949691772,0.0,8192,qatool,4,2,2,2612
573,0.5389506816864014,0.002532958984375,8192,qatool,8,2,2,6248
574,0.3480548560619354,0.000274658203125,8192,qatool,12,2,2,10908
575,0.20884302258491516,0.0040283203125,8192,qatool,16,2,2,16592
576,6.915776680216368e-07,0.999969482421875,8192,qatool,20,2,2,23300
577,0.033836644142866135,0.395294189453125,8192,qatool,24,2,2,31032
578,1.0998373909387738e-06,0.999969482421875,8192,qatool,28,2,2,39788
579,8.845901078302632e-08,0.999969482421875,8192,qatool,32,2,2,49568
580,1.1328186388936956e-08,0.999969482421875,8192,qatool,36,2,2,60372
581,6.324474277619174e-09,0.999969482421875,8192,qatool,40,2,2,72200
582,8.973572107606742e-09,0.999969482421875,8192,qatool,44,2,2,85052
583,5.7970632738602035e-09,0.999969482421875,8192,qatool,48,2,2,98928
584,6.632443483312045e-09,0.999969482421875,8192,qatool,52,2,2,113828
585,5.443901329726941e-09,0.999969482421875,8192,qatool,56,2,2,129752
586,3.838455775451166e-09,0.999969482421875,8192,qatool,60,2,2,146700
587,2.98265234732753e-09,0.9998779296875,8192,qatool,64,2,2,164672
588,3.3343015015674382e-09,0.999969482421875,8192,qatool,68,2,2,183668
589,4.714527435112359e-09,0.9996337890625,8192,qatool,72,2,2,203688
590,4.281351273505152e-09,0.999969482421875,8192,qatool,76,2,2,224732
591,2.4913990870345515e-09,0.999908447265625,8192,qatool,80,2,2,246800
592,3.3504430341224634e-09,0.999969482421875,8192,qatool,88,2,2,294008
593,2.846405999790136e-09,0.999969482421875,8192,qatool,96,2,2,345312
594,4.326712765845286e-09,0.999969482421875,8192,qatool,104,2,2,400712
595,2.804773524545112e-09,0.999969482421875,8192,qatool,112,2,2,460208
596,1.7084027525982037e-09,0.999969482421875,8192,qatool,120,2,2,523800
597,1.770941171486129e-09,0.999969482421875,8192,qatool,128,2,2,591488
598,1.5747442245483398,0.004608154296875,8192,qa,4,2,2,2612
599,0.939361035823822,0.03314208984375,8192,qa,8,2,2,6248
600,0.24495482444763184,0.035736083984375,8192,qa,12,2,2,10908
601,0.12927423417568207,0.041473388671875,8192,qa,16,2,2,16592
602,0.1259671449661255,0.04229736328125,8192,qa,20,2,2,23300
603,0.12421778589487076,0.041229248046875,8192,qa,24,2,2,31032
604,0.05815570428967476,0.10247802734375,8192,qa,28,2,2,39788
605,0.12030406296253204,0.050201416015625,8192,qa,32,2,2,49568
606,4.580104473461688e-08,0.07928466796875,8192,qa,36,2,2,60372
607,0.10606518387794495,0.078765869140625,8192,qa,40,2,2,72200
608,0.09354566037654877,0.1273193359375,8192,qa,44,2,2,85052
609,0.08371593058109283,0.18682861328125,8192,qa,48,2,2,98928
610,0.07099705189466476,0.187744140625,8192,qa,52,2,2,113828
611,0.05179101601243019,0.415374755859375,8192,qa,56,2,2,129752
612,0.04608871787786484,0.42462158203125,8192,qa,60,2,2,146700
613,0.03424347937107086,0.541046142578125,8192,qa,64,2,2,164672
614,0.019758211448788643,0.74224853515625,8192,qa,68,2,2,183668
615,0.006810945458710194,0.92083740234375,8192,qa,72,2,2,203688
616,0.0014163104351609945,0.994659423828125,8192,qa,76,2,2,224732
617,0.0006883321912027895,0.99957275390625,8192,qa,80,2,2,246800
618,0.0005362235242500901,0.999481201171875,8192,qa,88,2,2,294008
619,2.0713538106065243e-05,1.0,8192,qa,96,2,2,345312
620,4.6974314500403125e-06,1.0,8192,qa,104,2,2,400712
621,2.18652553485299e-06,1.0,8192,qa,112,2,2,460208
622,1.0443592373121646e-06,1.0,8192,qa,120,2,2,523800
623,4.458912883364974e-07,1.0,8192,qa,128,2,2,591488
624,1.1668988466262817,0.0,16384,qatool,4,2,2,2612
625,0.5440636873245239,0.0,16384,qatool,8,2,2,6248
626,0.34255820512771606,0.0001068115234375,16384,qatool,12,2,2,10908
627,0.21547925472259521,0.003997802734375,16384,qatool,16,2,2,16592
628,0.00040790412458591163,0.9891204833984375,16384,qatool,20,2,2,23300
629,0.002919696504250169,0.9278717041015625,16384,qatool,24,2,2,31032
630,7.34952507741582e-08,0.9999847412109375,16384,qatool,28,2,2,39788
631,3.29472800331132e-06,0.9999847412109375,16384,qatool,32,2,2,49568
632,1.0308766462685526e-07,0.9999847412109375,16384,qatool,36,2,2,60372
633,9.600960027000838e-09,0.9999847412109375,16384,qatool,40,2,2,72200
634,7.284580050281875e-09,0.9999847412109375,16384,qatool,44,2,2,85052
635,4.73484318419537e-09,0.9999847412109375,16384,qatool,48,2,2,98928
636,6.028120225209932e-09,0.9999847412109375,16384,qatool,52,2,2,113828
637,4.740732695296401e-09,0.9999847412109375,16384,qatool,56,2,2,129752
638,3.6902532141169786e-09,0.9999847412109375,16384,qatool,60,2,2,146700
639,6.085374426589851e-09,0.6329193115234375,16384,qatool,64,2,2,164672
640,5.183012241616325e-09,0.9999847412109375,16384,qatool,68,2,2,183668
641,3.3315790126664524e-09,0.9999847412109375,16384,qatool,72,2,2,203688
642,2.560535117268614e-09,0.9999847412109375,16384,qatool,76,2,2,224732
643,2.7157367465946436e-09,0.9999847412109375,16384,qatool,80,2,2,246800
644,2.4426294320534225e-09,0.9999847412109375,16384,qatool,88,2,2,294008
645,5.003672143288895e-09,0.9999847412109375,16384,qatool,96,2,2,345312
646,6.785575212830963e-09,0.9999847412109375,16384,qatool,104,2,2,400712
647,3.52392737212881e-09,0.9999847412109375,16384,qatool,112,2,2,460208
648,2.152415801148777e-09,0.9999847412109375,16384,qatool,120,2,2,523800
649,1.180480491136393e-09,0.9999847412109375,16384,qatool,128,2,2,591488
650,1.5681933164596558,0.005706787109375,16384,qa,4,2,2,2612
651,0.9853063821792603,0.0366363525390625,16384,qa,8,2,2,6248
652,0.25353169441223145,0.0372161865234375,16384,qa,12,2,2,10908
653,0.1293620765209198,0.04144287109375,16384,qa,16,2,2,16592
654,0.12637284398078918,0.0418243408203125,16384,qa,20,2,2,23300
655,0.12503065168857574,0.041961669921875,16384,qa,24,2,2,31032
656,0.12539918720722198,0.04302978515625,16384,qa,28,2,2,39788
657,0.12431773543357849,0.04296875,16384,qa,32,2,2,49568
658,0.12247162312269211,0.045074462890625,16384,qa,36,2,2,60372
659,0.12058736383914948,0.04864501953125,16384,qa,40,2,2,72200
660,0.1164575070142746,0.05682373046875,16384,qa,44,2,2,85052
661,0.11264354735612869,0.061798095703125,16384,qa,48,2,2,98928
662,0.10797251760959625,0.0773162841796875,16384,qa,52,2,2,113828
663,0.103121817111969,0.1077728271484375,16384,qa,56,2,2,129752
664,0.09723051637411118,0.1384429931640625,16384,qa,60,2,2,146700
665,0.08815288543701172,0.170257568359375,16384,qa,64,2,2,164672
666,0.08547782897949219,0.1347198486328125,16384,qa,68,2,2,183668
667,0.07550163567066193,0.204498291015625,16384,qa,72,2,2,203688
668,0.07027751952409744,0.2789459228515625,16384,qa,76,2,2,224732
669,0.061365604400634766,0.302276611328125,16384,qa,80,2,2,246800
670,0.0478067621588707,0.395965576171875,16384,qa,88,2,2,294008
671,0.03584085404872894,0.5272064208984375,16384,qa,96,2,2,345312
672,0.020256469026207924,0.7127532958984375,16384,qa,104,2,2,400712
673,0.01266157440841198,0.78466796875,16384,qa,112,2,2,460208
674,0.004339234437793493,0.9744110107421875,16384,qa,120,2,2,523800
675,0.001498568570241332,0.9780731201171875,16384,qa,128,2,2,591488
676,1.1841742992401123,0.0,32768,qatool,4,2,2,2612
677,0.5072236061096191,0.00238800048828125,32768,qatool,8,2,2,6248
678,0.33684489130973816,0.00201416015625,32768,qatool,12,2,2,10908
679,0.22206294536590576,0.0037841796875,32768,qatool,16,2,2,16592
680,9.117413810599828e-07,0.9999923706054688,32768,qatool,20,2,2,23300
681,2.2443474634314953e-08,0.9999923706054688,32768,qatool,24,2,2,31032
682,3.535466021276079e-05,0.999969482421875,32768,qatool,28,2,2,39788
683,7.598147931275889e-05,0.9985198974609375,32768,qatool,32,2,2,49568
684,1.0450539100759215e-08,0.9999923706054688,32768,qatool,36,2,2,60372
685,8.350483859942415e-09,0.9999923706054688,32768,qatool,40,2,2,72200
686,8.109299010072846e-09,0.9999923706054688,32768,qatool,44,2,2,85052
687,9.829437708219757e-09,0.9999923706054688,32768,qatool,48,2,2,98928
688,4.5913846058454055e-09,0.9999923706054688,32768,qatool,52,2,2,113828
689,7.6480421995484e-09,0.9999923706054688,32768,qatool,56,2,2,129752
690,5.247563272803291e-09,0.9999923706054688,32768,qatool,60,2,2,146700
691,4.3901073887298026e-09,0.9999923706054688,32768,qatool,64,2,2,164672
692,5.737550434758987e-09,0.9999923706054688,32768,qatool,68,2,2,183668
693,5.320924589824472e-09,0.9999923706054688,32768,qatool,72,2,2,203688
694,4.535761100044056e-09,0.9999923706054688,32768,qatool,76,2,2,224732
695,3.4153335715103594e-09,0.9999923706054688,32768,qatool,80,2,2,246800
696,1.7338832591917708e-09,0.9999923706054688,32768,qatool,88,2,2,294008
697,3.676731807900069e-09,0.9999923706054688,32768,qatool,96,2,2,345312
698,3.5943139575778105e-09,0.9999923706054688,32768,qatool,104,2,2,400712
699,4.108025031257512e-09,0.9999923706054688,32768,qatool,112,2,2,460208
700,3.4858749220489926e-09,0.9999923706054688,32768,qatool,120,2,2,523800
701,3.507284684900469e-09,0.9999923706054688,32768,qatool,128,2,2,591488
702,1.5617895126342773,0.000213623046875,32768,qa,4,2,2,2612
703,0.8188782930374146,0.03462982177734375,32768,qa,8,2,2,6248
704,0.33423998951911926,0.03662872314453125,32768,qa,12,2,2,10908
705,0.12834498286247253,0.0401153564453125,32768,qa,16,2,2,16592
706,0.11956331878900528,0.03980255126953125,32768,qa,20,2,2,23300
707,0.12422961741685867,0.0406494140625,32768,qa,24,2,2,31032
708,0.12336809188127518,0.040985107421875,32768,qa,28,2,2,39788
709,0.12346474081277847,0.04103851318359375,32768,qa,32,2,2,49568
710,0.12334730476140976,0.04158782958984375,32768,qa,36,2,2,60372
711,5.007049352911963e-08,0.0476531982421875,32768,qa,40,2,2,72200
712,0.12283651530742645,0.0423431396484375,32768,qa,44,2,2,85052
713,0.12243377417325974,0.0439910888671875,32768,qa,48,2,2,98928
714,0.12214954942464828,0.0460205078125,32768,qa,52,2,2,113828
715,0.1216423511505127,0.04752349853515625,32768,qa,56,2,2,129752
716,0.11905530840158463,0.051483154296875,32768,qa,60,2,2,146700
717,0.11920978128910065,0.053131103515625,32768,qa,64,2,2,164672
718,0.11765427142381668,0.05646514892578125,32768,qa,68,2,2,183668
719,0.11545486748218536,0.064971923828125,32768,qa,72,2,2,203688
720,0.11495897173881531,0.069427490234375,32768,qa,76,2,2,224732
721,0.11440958827733994,0.070953369140625,32768,qa,80,2,2,246800
722,0.10648022592067719,0.09368896484375,32768,qa,88,2,2,294008
723,0.10370759665966034,0.10753631591796875,32768,qa,96,2,2,345312
724,0.09700585156679153,0.13825225830078125,32768,qa,104,2,2,400712
725,0.09598851203918457,0.14852142333984375,32768,qa,112,2,2,460208
726,0.08653528988361359,0.17818450927734375,32768,qa,120,2,2,523800
727,0.08277308940887451,0.20079803466796875,32768,qa,128,2,2,591488
